"annee","filiere","equipement","acteur","specif1","specif2","statut_prod","quantite","tonnage"
2024,"EEE","MEN","FR000017","CAT4","8435","DIS",97,2.549
2024,"EEE","MEN","FR000017","CAT4","8436","DIS",5273,90.55366
2024,"EEE","MEN","FR000017","CAT4","8436","FAB",100,2.8
2024,"EEE","MEN","FR000017","CAT4","8436","IMP",40446,540.41891
2024,"EEE","MEN","FR000017","CAT4","8437","DIS",4,0.14012
2024,"EEE","MEN","FR000017","CAT4","8438","DIS",262,1.63135
2024,"EEE","MEN","FR000017","CAT4","8438","FAB",50,0.05
2024,"EEE","MEN","FR000017","CAT4","8438","IMP",350,1.313
2024,"EEE","MEN","FR000017","CAT4","8440","FAB",5,0.041
2024,"EEE","MEN","FR000017","CAT4","8443","DIS",41,1.233718
2024,"EEE","MEN","FR000017","CAT4","8443","IMP",31,0.504561
2024,"EEE","MEN","FR000017","CAT4","8450","DIS",3897,191.576326
2024,"EEE","MEN","FR000017","CAT4","8450","FAB",18,0.1762
2024,"EEE","MEN","FR000017","CAT4","8450","IMP",266351,16716.738564
2024,"EEE","MEN","FR000017","CAT4","8450","PMH",317,9.55513
2024,"EEE","MEN","FR000017","CAT4","8450","REV",477,21.466
2024,"EEE","MEN","FR000017","CAT4","8451","DIS",2224,10.233726
2024,"EEE","MEN","FR000017","CAT4","8451","IMP",106331,3481.69118
2024,"EEE","MEN","FR000017","CAT4","8451","PMH",139,5.977
2024,"EEE","MEN","FR000017","CAT4","8452","DIS",35,0.3909
2024,"EEE","MEN","FR000017","CAT4","8452","IMP",8086,40.820727
2024,"EEE","MEN","FR000017","CAT4","8456","DIS",8,1.3876
2024,"EEE","MEN","FR000017","CAT4","8456","FAB",653,8.58577
2024,"EEE","MEN","FR000017","CAT4","8456","IMP",13,0.14592
2024,"EEE","MEN","FR000017","CAT4","8458","DIS",9,0.080973
2024,"EEE","MEN","FR000017","CAT4","8458","IMP",4,0.0156
2024,"EEE","MEN","FR000017","CAT4","8459","DIS",948,16.24838
2024,"EEE","MEN","FR000017","CAT4","8459","IMP",14331,191.926005
2024,"EEE","MEN","FR000017","CAT4","8460","DIS",218,9.78536
2024,"EEE","MEN","FR000017","CAT4","8460","IMP",164,1.6239
2024,"EEE","MEN","FR000017","CAT4","8461","IMP",1882,23.0325
2024,"EEE","MEN","FR000017","CAT4","8462","DIS",1,0.11
2024,"EEE","MEN","FR000017","CAT4","8462","IMP",99,0.6336
2024,"EEE","MEN","FR000017","CAT4","8464","DIS",29,0.568072
2024,"EEE","MEN","FR000017","CAT4","8464","IMP",7959,142.1658
2024,"EEE","MEN","FR000017","CAT4","8465","DIS",4453,67.131702
2024,"EEE","MEN","FR000017","CAT4","8465","FAB",430,2.451
2024,"EEE","MEN","FR000017","CAT4","8465","IMP",41335,590.953268
2024,"EEE","MEN","FR000017","CAT4","8465","REV",20,0.0809
2024,"EEE","MEN","FR000017","CAT4","8466","DIS",7,0.1015
2024,"EEE","MEN","FR000017","CAT4","8466","IMP",64,0.25
2024,"EEE","MEN","FR000017","CAT4","8467","DIS",100918,506.186029
2024,"EEE","MEN","FR000017","CAT4","8467","FAB",496,1.96772
2024,"EEE","MEN","FR000017","CAT4","8467","IMP",541746,1997.881231
2024,"EEE","MEN","FR000017","CAT4","8467","REV",38805,197.853625
2024,"EEE","MEN","FR000017","CAT4","8468","DIS",220,3.08
2024,"EEE","MEN","FR000017","CAT4","8471","DIS",2547,5.31241
2024,"EEE","MEN","FR000017","CAT4","8471","IMP",4532,29.131525
2024,"EEE","MEN","FR000017","CAT4","8472","DIS",52,0.4458
2024,"EEE","MEN","FR000017","CAT4","8472","IMP",8431,23.449346
2024,"EEE","MEN","FR000017","CAT4","8473","DIS",427,0.99119
2024,"EEE","MEN","FR000017","CAT4","8473","IMP",317,2.224855
2024,"EEE","MEN","FR000017","CAT4","8474","DIS",1317,18.77658
2024,"EEE","MEN","FR000017","CAT4","8474","FAB",46,0.2045
2024,"EEE","MEN","FR000017","CAT4","8474","IMP",14531,753.716643
2024,"EEE","MEN","FR000017","CAT4","8474","REV",368,17.296
2024,"EEE","MEN","FR000017","CAT4","8477","DIS",107,1.95917
2024,"EEE","MEN","FR000017","CAT4","8477","FAB",210,2.73
2024,"EEE","MEN","FR000017","CAT4","8477","IMP",145,0.912253
2024,"EEE","MEN","FR000017","CAT4","8479","DIS",4647,40.098357
2024,"EEE","MEN","FR000017","CAT4","8479","FAB",52,0.699
2024,"EEE","MEN","FR000017","CAT4","8479","IMP",31915,344.95286
2024,"EEE","MEN","FR000017","CAT4","8479","REV",20,1.02
2024,"EEE","MEN","FR000017","CAT4","8481","DIS",435,0.526244
2024,"EEE","MEN","FR000017","CAT4","8481","FAB",65,0.39
2024,"EEE","MEN","FR000017","CAT4","8481","IMP",2,0.044
2024,"EEE","MEN","FR000017","CAT4","8501","DIS",90341,298.893492
2024,"EEE","MEN","FR000017","CAT4","8501","FAB",25991,92.0029
2024,"EEE","MEN","FR000017","CAT4","8501","IMP",16943,66.328699
2024,"EEE","MEN","FR000017","CAT4","8501","REV",3895,22.25037
2024,"EEE","MEN","FR000017","CAT4","8502","DIS",4716,205.634658
2024,"EEE","MEN","FR000017","CAT4","8502","IMP",353,19.12818
2024,"EEE","MEN","FR000017","CAT4","8502","PMH",160,8
2024,"EEE","MEN","FR000017","CAT4","8503","IMP",966,2.035
2024,"EEE","MEN","FR000017","CAT4","8504","DIS",2702,65.004128
2024,"EEE","MEN","FR000017","CAT4","8504","IMP",14227,105.49261
2024,"EEE","MEN","FR000017","CAT4","8504","REV",136,1.64642
2024,"EEE","MEN","FR000017","CAT4","8505","IMP",1255,0.50375
2024,"EEE","MEN","FR000017","CAT4","8507","DIS",692,8.309563
2024,"EEE","MEN","FR000017","CAT4","8507","FAB",12,0.19752
2024,"EEE","MEN","FR000017","CAT4","8507","IMP",2861,29.3379
2024,"EEE","MEN","FR000017","CAT4","8507","REV",69,0.6831
2024,"EEE","MEN","FR000017","CAT4","8508","DIS",23408,221.215708
2024,"EEE","MEN","FR000017","CAT4","8508","FAB",486,1.266404
2024,"EEE","MEN","FR000017","CAT4","8508","IMP",92893,401.3946
2024,"EEE","MEN","FR000017","CAT4","8509","DIS",42254,206.412691
2024,"EEE","MEN","FR000017","CAT4","8509","FAB",634,6.7426
2024,"EEE","MEN","FR000017","CAT4","8509","IMP",32067,129.1823
2024,"EEE","MEN","FR000017","CAT4","8509","REV",1093,9.544896
2024,"EEE","MEN","FR000017","CAT4","8510","FAB",1076,0.29868
2024,"EEE","MEN","FR000017","CAT4","8510","IMP",144,7.17
2024,"EEE","MEN","FR000017","CAT4","8511","DIS",3,0.015651
2024,"EEE","MEN","FR000017","CAT4","8512","DIS",1,0.043
2024,"EEE","MEN","FR000017","CAT4","8512","FAB",1137,3.067
2024,"EEE","MEN","FR000017","CAT4","8512","IMP",87,0.2555
2024,"EEE","MEN","FR000017","CAT4","8513","DIS",5704,3.081357
2024,"EEE","MEN","FR000017","CAT4","8513","IMP",2354,1.724572
2024,"EEE","MEN","FR000017","CAT4","8514","DIS",218,2.0384
2024,"EEE","MEN","FR000017","CAT4","8514","FAB",2,0.00798
2024,"EEE","MEN","FR000017","CAT4","8514","IMP",1743,48.1988
2024,"EEE","MEN","FR000017","CAT4","8515","DIS",769,9.041938
2024,"EEE","MEN","FR000017","CAT4","8515","IMP",315,7.099202
2024,"EEE","MEN","FR000017","CAT4","8516","DIS",218315,1656.076307
2024,"EEE","MEN","FR000017","CAT4","8516","FAB",7288,128.58992
2024,"EEE","MEN","FR000017","CAT4","8516","IMP",856562,12812.518842
2024,"EEE","MEN","FR000017","CAT4","8516","PMH",45227,231.615163
2024,"EEE","MEN","FR000017","CAT4","8516","REV",82228,942.99024
2024,"EEE","MEN","FR000017","CAT4","8517","DIS",117011,835.575908
2024,"EEE","MEN","FR000017","CAT4","8517","IMP",14214,49.53575
2024,"EEE","MEN","FR000017","CAT4","8517","REV",255,0.855064
2024,"EEE","MEN","FR000017","CAT4","8518","DIS",21500,125.055127
2024,"EEE","MEN","FR000017","CAT4","8518","IMP",25070,190.295102
2024,"EEE","MEN","FR000017","CAT4","8518","REV",5,0.1511
2024,"EEE","MEN","FR000017","CAT4","8519","DIS",7042,32.584285
2024,"EEE","MEN","FR000017","CAT4","8519","FAB",156234,1949.326035
2024,"EEE","MEN","FR000017","CAT4","8519","IMP",36316,227.420826
2024,"EEE","MEN","FR000017","CAT4","8521","DIS",231,0.560367
2024,"EEE","MEN","FR000017","CAT4","8521","IMP",1007,14.31883
2024,"EEE","MEN","FR000017","CAT4","8522","DIS",4,0.073312
2024,"EEE","MEN","FR000017","CAT4","8522","IMP",2,0.0025
2024,"EEE","MEN","FR000017","CAT4","8525","DIS",423,0.141282
2024,"EEE","MEN","FR000017","CAT4","8525","IMP",388,7.01609
2024,"EEE","MEN","FR000017","CAT4","8526","DIS",87,0.299715
2024,"EEE","MEN","FR000017","CAT4","8526","FAB",98,0.10144
2024,"EEE","MEN","FR000017","CAT4","8526","IMP",2191,9.589
2024,"EEE","MEN","FR000017","CAT4","8527","DIS",729,5.208669
2024,"EEE","MEN","FR000017","CAT4","8527","IMP",7669,56.107485
2024,"EEE","MEN","FR000017","CAT4","8527","REV",143,1.313598
2024,"EEE","MEN","FR000017","CAT4","8528","DIS",185,0.943899
2024,"EEE","MEN","FR000017","CAT4","8528","IMP",183,1.217014
2024,"EEE","MEN","FR000017","CAT4","8529","DIS",19,0.064956
2024,"EEE","MEN","FR000017","CAT4","8529","IMP",36,1.59846
2024,"EEE","MEN","FR000017","CAT4","8530","DIS",3062,31.21028
2024,"EEE","MEN","FR000017","CAT4","8531","DIS",155,0.469189
2024,"EEE","MEN","FR000017","CAT4","8531","FAB",175,0.49
2024,"EEE","MEN","FR000017","CAT4","8531","IMP",1367,8.011484
2024,"EEE","MEN","FR000017","CAT4","8532","DIS",29,0.214691
2024,"EEE","MEN","FR000017","CAT4","8535","IMP",2197,35.0784
2024,"EEE","MEN","FR000017","CAT4","8536","DIS",77,0.113057
2024,"EEE","MEN","FR000017","CAT4","8536","FAB",1098,3.4015
2024,"EEE","MEN","FR000017","CAT4","8536","IMP",137,4.264483
2024,"EEE","MEN","FR000017","CAT4","8537","DIS",305,0.864435
2024,"EEE","MEN","FR000017","CAT4","8537","FAB",366,6.448
2024,"EEE","MEN","FR000017","CAT4","8537","IMP",120,0.53384
2024,"EEE","MEN","FR000017","CAT4","8537","REV",35,0.149625
2024,"EEE","MEN","FR000017","CAT4","8538","DIS",28,0.189004
2024,"EEE","MEN","FR000017","CAT4","8538","IMP",4224,63.167
2024,"EEE","MEN","FR000017","CAT4","8539","DIS",422,0.50196
2024,"EEE","MEN","FR000017","CAT4","8539","FAB",70,0.1958
2024,"EEE","MEN","FR000017","CAT4","8539","IMP",1011,0.99029
2024,"EEE","MEN","FR000017","CAT4","8541","DIS",9196,185.085618
2024,"EEE","MEN","FR000017","CAT4","8541","FAB",299,1.3041
2024,"EEE","MEN","FR000017","CAT4","8541","IMP",328,1.983639
2024,"EEE","MEN","FR000017","CAT4","8542","DIS",517,2.020861
2024,"EEE","MEN","FR000017","CAT4","8542","IMP",427,2.764322
2024,"EEE","MEN","FR000017","CAT4","8543","DIS",6606,29.589034
2024,"EEE","MEN","FR000017","CAT4","8543","FAB",195,0.75351
2024,"EEE","MEN","FR000017","CAT4","8543","IMP",9330,154.821358
2024,"EEE","MEN","FR000017","CAT4","8543","PMH",1314,27.666232
2024,"EEE","MEN","FR000017","CAT4","8543","REV",17061,58.73067
2024,"EEE","MEN","FR000017","CAT4","8544","DIS",2187,17.412068
2024,"EEE","MEN","FR000017","CAT4","8544","FAB",139,0.21266
2024,"EEE","MEN","FR000017","CAT4","8544","IMP",56364,83.61409
2024,"EEE","MEN","FR000017","CAT4","8709","DIS",1225,14.544818
2024,"EEE","MEN","FR000017","CAT4","8709","IMP",434,4.93458
2024,"EEE","MEN","FR000017","CAT4","8709","REV",2,0.040002
2024,"EEE","MEN","FR000017","CAT4","8713","DIS",372,7.06
2024,"EEE","MEN","FR000017","CAT4","8713","FAB",179,23.27
2024,"EEE","MEN","FR000017","CAT4","8713","IMP",157,4.1058
2024,"EEE","MEN","FR000017","CAT4","8713","REV",976,32.981
2024,"EEE","MEN","FR000017","CAT4","8714","DIS",150,0.06
2024,"EEE","MEN","FR000017","CAT4","8714","FAB",62,0.06143
2024,"EEE","MEN","FR000017","CAT4","9002","DIS",6,0.210269
2024,"EEE","MEN","FR000017","CAT4","9002","IMP",787,1.888703
2024,"EEE","MEN","FR000017","CAT4","9004","DIS",81,0.259443
2024,"EEE","MEN","FR000017","CAT4","9005","DIS",311,5.300316
2024,"EEE","MEN","FR000017","CAT4","9005","FAB",6,0.084
2024,"EEE","MEN","FR000017","CAT4","9005","IMP",610,4.356678
2024,"EEE","MEN","FR000017","CAT4","9006","DIS",1027,4.07764
2024,"EEE","MEN","FR000017","CAT4","9006","FAB",16,0.016
2024,"EEE","MEN","FR000017","CAT4","9010","DIS",97,1.963911
2024,"EEE","MEN","FR000017","CAT4","9010","FAB",63,0.9135
2024,"EEE","MEN","FR000017","CAT4","9010","IMP",4244,60.893398
2024,"EEE","MEN","FR000017","CAT4","9011","DIS",8,0.19
2024,"EEE","MEN","FR000017","CAT4","9011","IMP",2,0.009
2024,"EEE","MEN","FR000017","CAT4","9013","DIS",74,1.577372
2024,"EEE","MEN","FR000017","CAT4","9013","IMP",204,0.61688
2024,"EEE","MEN","FR000017","CAT4","9015","DIS",14,0.361
2024,"EEE","MEN","FR000017","CAT4","9015","FAB",154,0.02324
2024,"EEE","MEN","FR000017","CAT4","9015","IMP",183,0.0948
2024,"EEE","MEN","FR000017","CAT4","9016","DIS",89,0.300077
2024,"EEE","MEN","FR000017","CAT4","9016","IMP",1,0.002268
2024,"EEE","MEN","FR000017","CAT4","9017","DIS",420,4.418644
2024,"EEE","MEN","FR000017","CAT4","9018","DIS",628,1.78992
2024,"EEE","MEN","FR000017","CAT4","9018","IMP",20,0.018268
2024,"EEE","MEN","FR000017","CAT4","9019","DIS",6347,177.633434
2024,"EEE","MEN","FR000017","CAT4","9019","FAB",79,2.6777
2024,"EEE","MEN","FR000017","CAT4","9019","IMP",23654,317.196549
2024,"EEE","MEN","FR000017","CAT4","9025","DIS",65,0.140075
2024,"EEE","MEN","FR000017","CAT4","9025","IMP",2362,5.12572
2024,"EEE","MEN","FR000017","CAT4","9026","IMP",20,0.00088
2024,"EEE","MEN","FR000017","CAT4","9027","DIS",69,0.652136
2024,"EEE","MEN","FR000017","CAT4","9029","IMP",43,0.08815
2024,"EEE","MEN","FR000017","CAT4","9030","FAB",264,0.02112
2024,"EEE","MEN","FR000017","CAT4","9030","IMP",15,0.001515
2024,"EEE","MEN","FR000017","CAT4","9030","REV",64,0.04608
2024,"EEE","MEN","FR000017","CAT4","9031","DIS",38,0.248292
2024,"EEE","MEN","FR000017","CAT4","9031","FAB",629,0.763
2024,"EEE","MEN","FR000017","CAT4","9031","IMP",557,7.709967
2024,"EEE","MEN","FR000017","CAT4","9031","REV",20,0.06888
2024,"EEE","MEN","FR000017","CAT4","9032","DIS",452,0.082716
2024,"EEE","MEN","FR000017","CAT4","9032","IMP",101,0.108
2024,"EEE","MEN","FR000017","CAT4","9033","FAB",8,0.0576
2024,"EEE","MEN","FR000017","CAT4","9033","PMH",38864,165.195512
2024,"EEE","MEN","FR000017","CAT4","9103","DIS",13,0.114736
2024,"EEE","MEN","FR000017","CAT4","9103","FAB",30,0.02
2024,"EEE","MEN","FR000017","CAT4","9105","DIS",5300,10.973862
2024,"EEE","MEN","FR000017","CAT4","9105","FAB",125,0.12011
2024,"EEE","MEN","FR000017","CAT4","9105","IMP",5892,12.073746
2024,"EEE","MEN","FR000017","CAT4","9201","DIS",201,0.624299
2024,"EEE","MEN","FR000017","CAT4","9202","DIS",18,0.171108
2024,"EEE","MEN","FR000017","CAT4","9202","FAB",214,0.321
2024,"EEE","MEN","FR000017","CAT4","9202","IMP",621,5.26034
2024,"EEE","MEN","FR000017","CAT4","9206","IMP",50481,492.737
2024,"EEE","MEN","FR000017","CAT4","9206","REV",173,1.43071
2024,"EEE","MEN","FR000017","CAT4","9207","DIS",6008,23.050603
2024,"EEE","MEN","FR000017","CAT4","9207","FAB",25,0.0575
2024,"EEE","MEN","FR000017","CAT4","9207","IMP",9996,57.762472
2024,"EEE","MEN","FR000017","CAT4","9207","PMH",10001,30.003
2024,"EEE","MEN","FR000017","CAT4","9207","REV",19822,120.969296
2024,"EEE","MEN","FR000017","CAT4","9402","DIS",2,0.13
2024,"EEE","MEN","FR000017","CAT4","9403","DIS",4052,29.848235
2024,"EEE","MEN","FR000017","CAT4","9403","FAB",2959,108.512
2024,"EEE","MEN","FR000017","CAT4","9403","IMP",2118,19.244611
2024,"EEE","MEN","FR000017","CAT4","9403","REV",8980,154.589175
2024,"EEE","MEN","FR000017","CAT4","9404","DIS",567,2.371285
2024,"EEE","MEN","FR000017","CAT4","9404","FAB",727,15.86139
2024,"EEE","MEN","FR000017","CAT4","9404","IMP",33288,45.70514
2024,"EEE","MEN","FR000017","CAT4","9405","DIS",249098,1130.537372
2024,"EEE","MEN","FR000017","CAT4","9405","FAB",3431,5.991095
2024,"EEE","MEN","FR000017","CAT4","9405","IMP",341801,562.646834
2024,"EEE","MEN","FR000017","CAT4","9405","REV",47370,271.322076
2024,"EEE","MEN","FR000017","CAT4","9503","DIS",87731,343.941793
2024,"EEE","MEN","FR000017","CAT4","9503","IMP",285650,1054.06529
2024,"EEE","MEN","FR000017","CAT4","9504","DIS",4650,20.405507
2024,"EEE","MEN","FR000017","CAT4","9504","FAB",100,0.1
2024,"EEE","MEN","FR000017","CAT4","9504","IMP",33668,156.064022
2024,"EEE","MEN","FR000017","CAT4","9505","DIS",12457,5.353031
2024,"EEE","MEN","FR000017","CAT4","9505","FAB",2,0.0004
2024,"EEE","MEN","FR000017","CAT4","9505","IMP",615,0.530232
2024,"EEE","MEN","FR000017","CAT4","9505","REV",4,0.022
2024,"EEE","MEN","FR000017","CAT4","9506","DIS",29978,735.302412
2024,"EEE","MEN","FR000017","CAT4","9506","FAB",6848,150.6518
2024,"EEE","MEN","FR000017","CAT4","9506","IMP",197090,6173.873033
2024,"EEE","MEN","FR000017","CAT4","9506","PMH",2014,73.649329
2024,"EEE","MEN","FR000017","CAT4","9506","REV",520,7
2024,"EEE","MEN","FR000017","CAT4","9507","FAB",15,0.099
2024,"EEE","MEN","FR000017","CAT4","9603","DIS",1484,12.782035
2024,"EEE","MEN","FR000017","CAT4","9603","IMP",550,5.8195
2024,"EEE","MEN","FR000017","CAT4","9610","IMP",1,0.002336
2024,"EEE","MEN","FR000017","CAT5","3215","DIS",3423344,402.349456
2024,"EEE","MEN","FR000017","CAT5","3215","FAB",2836795,850.378145
2024,"EEE","MEN","FR000017","CAT5","3215","IMP",16471786,995.250727
2024,"EEE","MEN","FR000017","CAT5","3215","REV",1903581,331.80197
2024,"EEE","MEN","FR000017","CAT5","3307","DIS",247895,79.609509
2024,"EEE","MEN","FR000017","CAT5","3307","FAB",234870,17.346889
2024,"EEE","MEN","FR000017","CAT5","3307","IMP",29857,9.509055
2024,"EEE","MEN","FR000017","CAT5","3406","DIS",157140,35.042401
2024,"EEE","MEN","FR000017","CAT5","3406","FAB",460,0.163478
2024,"EEE","MEN","FR000017","CAT5","3406","IMP",77607,14.143382
2024,"EEE","MEN","FR000017","CAT5","3406","REV",44,0.374
2024,"EEE","MEN","FR000017","CAT5","3707","DIS",6986,5.853812
2024,"EEE","MEN","FR000017","CAT5","3707","FAB",16678,14.265392
2024,"EEE","MEN","FR000017","CAT5","3707","IMP",70403,30.073793
2024,"EEE","MEN","FR000017","CAT5","3707","REV",80,0.00056
2024,"EEE","MEN","FR000017","CAT5","3917","DIS",55197,49.710967
2024,"EEE","MEN","FR000017","CAT5","3917","FAB",6069,1.26174
2024,"EEE","MEN","FR000017","CAT5","3917","IMP",169822,37.9538
2024,"EEE","MEN","FR000017","CAT5","3922","DIS",19329,19.042688
2024,"EEE","MEN","FR000017","CAT5","3922","FAB",3209,2.352179
2024,"EEE","MEN","FR000017","CAT5","3922","IMP",8208,4.703014
2024,"EEE","MEN","FR000017","CAT5","3925","DIS",13197,19.191818
2024,"EEE","MEN","FR000017","CAT5","3925","FAB",5247,1.047707
2024,"EEE","MEN","FR000017","CAT5","3925","IMP",13560,5.481532
2024,"EEE","MEN","FR000017","CAT5","3926","DIS",235320,47.124017
2024,"EEE","MEN","FR000017","CAT5","3926","FAB",75955,37.397576
2024,"EEE","MEN","FR000017","CAT5","3926","IMP",1601643,960.130176
2024,"EEE","MEN","FR000017","CAT5","3926","REV",86900,22.654906
2024,"EEE","MEN","FR000017","CAT5","4201","DIS",150096,40.803322
2024,"EEE","MEN","FR000017","CAT5","4201","FAB",2145,0.207515
2024,"EEE","MEN","FR000017","CAT5","4201","IMP",89713,17.770677
2024,"EEE","MEN","FR000017","CAT5","4201","PMH",742,0.796908
2024,"EEE","MEN","FR000017","CAT5","4905","DIS",11645,21.69606
2024,"EEE","MEN","FR000017","CAT5","4905","FAB",4052,0.895942
2024,"EEE","MEN","FR000017","CAT5","4905","IMP",47585,26.175575
2024,"EEE","MEN","FR000017","CAT5","6301","DIS",81918,92.050466
2024,"EEE","MEN","FR000017","CAT5","6301","FAB",4701,3.846588
2024,"EEE","MEN","FR000017","CAT5","6301","IMP",99778,62.976454
2024,"EEE","MEN","FR000017","CAT5","6301","REV",86,0.047
2024,"EEE","MEN","FR000017","CAT5","6406","DIS",16292,35.552196
2024,"EEE","MEN","FR000017","CAT5","6406","FAB",1938,1.191798
2024,"EEE","MEN","FR000017","CAT5","6406","IMP",3745,2.923168
2024,"EEE","MEN","FR000017","CAT5","6506","DIS",637166,186.268378
2024,"EEE","MEN","FR000017","CAT5","6506","FAB",18980,6.758257
2024,"EEE","MEN","FR000017","CAT5","6506","IMP",325807,86.679515
2024,"EEE","MEN","FR000017","CAT5","6506","REV",4129,0.25501
2024,"EEE","MEN","FR000017","CAT5","6602","DIS",56419,22.855384
2024,"EEE","MEN","FR000017","CAT5","6602","FAB",5174,0.610969
2024,"EEE","MEN","FR000017","CAT5","6602","IMP",17935,16.180856
2024,"EEE","MEN","FR000017","CAT5","6702","DIS",34972,81.214753
2024,"EEE","MEN","FR000017","CAT5","6702","FAB",10352,1.816434
2024,"EEE","MEN","FR000017","CAT5","6702","IMP",674012,40.505516
2024,"EEE","MEN","FR000017","CAT5","6702","REV",33,0.009474
2024,"EEE","MEN","FR000017","CAT5","6910","DIS",81533,223.175841
2024,"EEE","MEN","FR000017","CAT5","6910","FAB",3802,0.504603
2024,"EEE","MEN","FR000017","CAT5","6910","IMP",48168,46.177318
2024,"EEE","MEN","FR000017","CAT5","6913","DIS",56235,77.021728
2024,"EEE","MEN","FR000017","CAT5","6913","FAB",8126,2.121696
2024,"EEE","MEN","FR000017","CAT5","6913","IMP",80430,24.361912
2024,"EEE","MEN","FR000017","CAT5","6913","REV",81,0.020639
2024,"EEE","MEN","FR000017","CAT5","7009","DIS",270038,279.701865
2024,"EEE","MEN","FR000017","CAT5","7009","FAB",5539,2.622568
2024,"EEE","MEN","FR000017","CAT5","7009","IMP",159111,113.291685
2024,"EEE","MEN","FR000017","CAT5","7009","REV",817,0.596854
2024,"EEE","MEN","FR000017","CAT5","7013","DIS",374063,963.099389
2024,"EEE","MEN","FR000017","CAT5","7013","FAB",16612,3.852282
2024,"EEE","MEN","FR000017","CAT5","7013","IMP",573562,167.633257
2024,"EEE","MEN","FR000017","CAT5","7013","REV",68829,11.007558
2024,"EEE","MEN","FR000017","CAT5","7117","DIS",11229,25.018036
2024,"EEE","MEN","FR000017","CAT5","7117","FAB",12098,0.634341
2024,"EEE","MEN","FR000017","CAT5","7117","IMP",161326,14.142328
2024,"EEE","MEN","FR000017","CAT5","7117","REV",67,0.002657
2024,"EEE","MEN","FR000017","CAT5","7321","DIS",161297,240.904674
2024,"EEE","MEN","FR000017","CAT5","7321","FAB",2602,0.860465
2024,"EEE","MEN","FR000017","CAT5","7321","IMP",259000,270.02919
2024,"EEE","MEN","FR000017","CAT5","7321","PMH",213,1.286094
2024,"EEE","MEN","FR000017","CAT5","7321","REV",88,0.0176
2024,"EEE","MEN","FR000017","CAT5","7322","DIS",19117,49.784853
2024,"EEE","MEN","FR000017","CAT5","7322","FAB",2791,6.078845
2024,"EEE","MEN","FR000017","CAT5","7322","IMP",544,0.975793
2024,"EEE","MEN","FR000017","CAT5","7322","PMH",2393,5.086362
2024,"EEE","MEN","FR000017","CAT5","7324","DIS",702,1.162843
2024,"EEE","MEN","FR000017","CAT5","7324","FAB",449,0.80598
2024,"EEE","MEN","FR000017","CAT5","7324","IMP",2827,2.785584
2024,"EEE","MEN","FR000017","CAT5","7326","DIS",66761,58.761678
2024,"EEE","MEN","FR000017","CAT5","7326","FAB",56455,3.692314
2024,"EEE","MEN","FR000017","CAT5","7326","IMP",31124,10.79767
2024,"EEE","MEN","FR000017","CAT5","7326","REV",112,0.129664
2024,"EEE","MEN","FR000017","CAT5","8202","DIS",5559,2.919911
2024,"EEE","MEN","FR000017","CAT5","8202","FAB",644,0.47496
2024,"EEE","MEN","FR000017","CAT5","8202","IMP",619,0.086287
2024,"EEE","MEN","FR000017","CAT5","8202","REV",5511,3.58215
2024,"EEE","MEN","FR000017","CAT5","8204","DIS",4705,2.39871
2024,"EEE","MEN","FR000017","CAT5","8204","FAB",2370,0.23664
2024,"EEE","MEN","FR000017","CAT5","8204","IMP",5605,0.098836
2024,"EEE","MEN","FR000017","CAT5","8204","REV",2524,1.96872
2024,"EEE","MEN","FR000017","CAT5","8205","DIS",75062,16.336403
2024,"EEE","MEN","FR000017","CAT5","8205","FAB",14365,6.22275
2024,"EEE","MEN","FR000017","CAT5","8205","IMP",42572,68.91972
2024,"EEE","MEN","FR000017","CAT5","8205","PMH",12620,46.150417
2024,"EEE","MEN","FR000017","CAT5","8205","REV",187,0.123832
